Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Analysis_Number	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Inclusive	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Field Sparrow 	Spizella pusilla		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	12	1971	2	1972	Winter	1	Plantae	Tracheophyta	Magnoliopsida	Poales		Poaceae	Gramineae sp. 2	NA	Yes	40351	Verified		seed	NA	0.0621	Items	557	9	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow 	Spizella pusilla		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	12	1971	2	1972	Winter	1	Plantae	Tracheophyta	Magnoliopsida	Malpighiales		Euphorbiaceae		NA	No	28031	Verified		seed	NA	0.0222	Items	557	9	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow 	Spizella pusilla		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	7	1971	8	1971	Summer	1	Animalia	Arthropoda 	Insecta	Coleoptera		NA	NA	NA	Yes	109216	Verified		NA	NA	0.0032	Items	232	4	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow 	Spizella pusilla		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	7	1971	8	1971	Summer	1	Animalia	Arthropoda 	Insecta	Orthoptera		NA	NA	NA	Yes	102160	Verified		NA	NA	0.0016	Items	232	4	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow 	Spizella pusilla		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	7	1971	8	1971	Summer	1	Animalia	Arthropoda 	Insecta	Lepidoptera		NA	NA	NA	Yes	117232	Verified		NA	NA	0.0024	Items	232	4	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow 	Spizella pusilla		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	7	1971	8	1971	Summer	1	Animalia	Arthropoda 	Insecta	Homoptera		NA	NA	NA	Yes	109166	Verified		NA	NA	0.0000793	Items	232	4	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow 	Spizella pusilla		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	7	1971	8	1971	Summer	1	Animalia	Arthropoda 	Insecta	Hymenoptera		NA	NA	NA	Yes	152741	Verified		NA	NA	0.0000793	Items	232	4	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow 	Spizella pusilla		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	7	1971	8	1971	Summer	1	Animalia	Arthropoda 	Arachnoides	Araneae		NA	NA	NA	Yes	82732	Verified		NA	NA	0.0000793	Items	232	4	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow 	Spizella pusilla		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	7	1971	8	1971	Summer	1	Plantae	Tracheophyta	Magnoliopsida	Poales		Poaceae	Digitaria sp.	NA	Yes				seed	NA	0.1615	Items	232	4	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow 	Spizella pusilla		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	7	1971	8	1971	Summer	1	Plantae	Tracheophyta	Magnoliopsida	Poales		Poaceae	Panicum sp.	NA	Yes				seed	NA	0.00008758	Items	232	4	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow 	Spizella pusilla		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	7	1971	8	1971	Summer	1	Plantae	Tracheophyta	Magnoliopsida	Malpighiales		Euphorbiaceae	Acalypha sp.	NA	Yes				seed	NA	0.00008758	Items	232	4	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow 	Spizella pusilla		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	7	1971	8	1971	Summer	1	Plantae	Tracheophyta	Magnoliopsida	Malpighiales		Euphorbiaceae		NA	No	28031	Verified		seed	NA	0.0119	Items	232	4	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow 	Spizella pusilla		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	9	1971	11	1971	Fall	1	Animalia	Arthropoda 	Insecta	Isoptera		NA	NA	NA	Yes	102430	Verified		NA	NA	0.00007954	Items	467	15	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow 	Spizella pusilla		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	9	1971	11	1971	Fall	1	Animalia	Arthropoda 	Insecta	Lepidoptera		NA	NA	NA	Yes	117232	Verified	larvae	NA	NA	0.0064	Items	467	15	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow 	Spizella pusilla		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	9	1971	11	1971	Fall	1	Plantae	Tracheophyta	Magnoliopsida	Poales		Poaceae	Digitaria sp.	NA	Yes				seed	NA	0.1553	Items	467	15	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow 	Spizella pusilla		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	9	1971	11	1971	Fall	1	Plantae	Tracheophyta	Magnoliopsida	Poales		Poaceae	Panicum sp.	NA	Yes				seed	NA	0.039	Items	467	15	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow 	Spizella pusilla		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	9	1971	11	1971	Fall	1	Plantae	Tracheophyta	Magnoliopsida	Poales		Poaceae	Setaria sp.	NA	Yes				seed	NA	0.1028	Items	467	15	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow 	Spizella pusilla		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	9	1971	11	1971	Fall	1	Plantae	Tracheophyta	Magnoliopsida	Poales		Poaceae	Triodia sp.	NA	Yes				seed	NA	0.0357	Items	467	15	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow 	Spizella pusilla		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	9	1971	11	1971	Fall	1	Plantae	Tracheophyta	Magnoliopsida	Poales		Cyperaceae	Cyperus sp.	NA	Yes				seed	NA	0.0182	Items	467	15	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow 	Spizella pusilla		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	9	1971	11	1971	Fall	1	Plantae	Tracheophyta	Magnoliopsida	Malpighiales		Euphorbiaceae	Acalypha sp.	NA	Yes				seed	NA	0.0047	Items	467	15	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow 	Spizella pusilla		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	9	1971	11	1971	Fall	1	Plantae	Tracheophyta	Magnoliopsida	Malpighiales		Euphorbiaceae	Euphorbia sp	NA	Yes				seed	NA	0.008	Items	467	15	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow 	Spizella pusilla		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	9	1971	11	1971	Fall	1	Plantae	Tracheophyta	Magnoliopsida	Malpighiales		Euphorbiaceae		NA	No	28031	Verified		seed	NA	0.0000293	Items	467	15	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Chipping Sparrow	Spizella passerina		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	12	1971	2	1972	Winter	1	Plantae	Tracheophyta	Magnoliopsida	Poales		Poaceae	Digitaria sp.	NA	Yes				seed	NA	0.1499	Items	583	9	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Chipping Sparrow	Spizella passerina		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	12	1971	2	1972	Winter	1	Plantae	Tracheophyta	Magnoliopsida	Poales		Poaceae	Panicum sp.	NA	Yes				seed	NA	0.0072	Items	583	9	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Chipping Sparrow	Spizella passerina		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	12	1971	2	1972	Winter	1	Plantae	Tracheophyta	Magnoliopsida	Poales		Poaceae	Setaria sp.	NA	Yes				seed	NA	0.0277	Items	583	9	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Chipping Sparrow	Spizella passerina		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	12	1971	2	1972	Winter	1	Plantae	Tracheophyta	Magnoliopsida	Poales		Poaceae	Chloris sp.	NA	Yes				seed	NA	0.0221	Items	583	9	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Chipping Sparrow	Spizella passerina		Emberizidae	eBird Clements Checklist v2019	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	12	1971	2	1972	Winter	1	Plantae	Tracheophyta	Magnoliopsida	Poales		Poaceae	Gramineae sp. 1	NA	Yes	40351	Verified		seed	NA	0.0477	Items	583	9	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Chipping Sparrow	Spizella passerina		Emberizidae	eBird Clements Checklist v2020	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	12	1971	2	1972	Winter	1	Plantae	Tracheophyta	Magnoliopsida	Poales		Poaceae	Gramineae sp. 2	NA	Yes	40351	Verified		seed	NA	0.1571	Items	583	9	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Chipping Sparrow	Spizella passerina		Emberizidae	eBird Clements Checklist v2021	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	12	1971	2	1972	Winter	1	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Acalypha sp.	NA	Yes				seed	NA	0.0064	Items	583	9	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Chipping Sparrow	Spizella passerina		Emberizidae	eBird Clements Checklist v2022	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	12	1971	2	1972	Winter	1	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia		NA	No				seed	NA	0.0077	Items	583	9	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Chipping Sparrow	Spizella passerina		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	7	1971	8	1971	Summer	1	Animalia	Arthropoda 	Insecta	Colepotera		NA	NA	NA	Yes	109216	Verified		NA	NA	0.0022	Items	76	5	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Chipping Sparrow	Spizella passerina		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	7	1971	8	1971	Summer	1	Animalia	Arthropoda 	Insecta	Orthoptera		NA	NA	NA	Yes	102160	Verified		NA	NA	0.0037	Items	76	5	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Chipping Sparrow	Spizella passerina		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	7	1971	8	1971	Summer	1	Plantae	Tracheophyta	Magnoliopsida	Poales		Poaceae	Digitaria sp.	NA	Yes				seed	NA	0.0385	Items	76	5	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Chipping Sparrow	Spizella passerina		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	7	1971	8	1971	Summer	1	Plantae	Tracheophyta	Magnoliopsida	Poales		Poaceae	Setaria sp.	NA	Yes				seed	NA	0.0044	Items	76	5	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Chipping Sparrow	Spizella passerina		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	7	1971	8	1971	Summer	1	Plantae	Tracheophyta	Magnoliopsida	Poales		Poaceae	Trioddia sp.	NA	Yes				seed	NA	0.0026	Items	76	5	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Chipping Sparrow	Spizella passerina		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	7	1971	8	1971	Summer	1	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae	Iva sp.	NA	Yes				seed	NA	0.0032	Items	76	5	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Chipping Sparrow	Spizella passerina		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	7	1971	8	1971	Summer	1	Plantae	Tracheophyta	Magnoliopsida	Malpighiales		Euphorbiaceae	Acalypha sp.	NA	Yes				seed	NA	0.0000894	Items	76	5	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Chipping Sparrow	Spizella passerina		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	9	1971	11	1971	Fall	1	Animalia	Arthropoda 	Insecta	Isoptera		NA	NA	NA	Yes	102430	Verified		NA	NA	0.0044	Items	710	15	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Chipping Sparrow	Spizella passerina		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	9	1971	11	1971	Fall	1	Animalia	Arthropoda 	Insecta	Lepidoptera		NA	NA	NA	Yes	117232	Verified	larvae	NA	NA	0.0066	Items	710	15	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Chipping Sparrow	Spizella passerina		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	9	1971	11	1971	Fall	1	Plantae	Tracheophyta	Magnoliopsida	Poales		Poaceae	Digitaria sp.	NA	Yes			seed	seed	NA	0.2178	Items	710	15	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Chipping Sparrow	Spizella passerina		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	9	1971	11	1971	Fall	1	Plantae	Tracheophyta	Magnoliopsida	Poales		Poaceae	Panicum sp.	NA	Yes				seed	NA	0.0416	Items	710	15	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Chipping Sparrow	Spizella passerina		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	9	1971	11	1971	Fall	1	Plantae	Tracheophyta	Magnoliopsida	Poales		Poaceae	Setaria sp.	NA	Yes				seed	NA	0.0467	Items	710	15	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Chipping Sparrow	Spizella passerina		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	9	1971	11	1971	Fall	1	Plantae	Tracheophyta	Magnoliopsida	Poales		Poaceae	Gramineae sp. 2	NA	Yes				seed	NA	0.0706	Items	710	15	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Chipping Sparrow	Spizella passerina		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	9	1971	11	1971	Fall	1	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae	Iva sp.	NA	Yes				seed	NA	0.0147	Items	710	15	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Chipping Sparrow	Spizella passerina		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	9	1971	11	1971	Fall	1	Plantae	Tracheophyta	Magnoliopsida	Malpighiales		Euphorbiaceae	Acalypha sp.	NA	Yes				seed	NA	0.1015	Items	710	15	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Chipping Sparrow	Spizella passerina		Emberizidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Texas	"Nacogdoches County, Angelina County, and Jasper County"	coniferous forest; grassland	9	1971	11	1971	Fall	1	Plantae	Tracheophyta	Magnoliopsida	Malpighiales		Euphorbiaceae		NA	No				seed	NA	0.0147	Items	710	15	2	Stomach Contents		RLC	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Common Barn Owl	Tyto alba		 Tytonidae	eBird Clements Checklist v2018			0	NA	100	California	Salton Sea	Desert	12	1985	6	1988	winter; spring; summer; fall																					pellet contents		RLC	
Common Barn Owl	Tyto alba		 Tytonidae	eBird Clements Checklist v2018						California	Salton Sea	Desert	12	1985	6	1988	winter; spring; summer; fall																								
Common Barn Owl	Tyto alba		 Tytonidae	eBird Clements Checklist v2018						California	Salton Sea	Desert	12	1985	6	1988	winter; spring; summer; fall																								
Common Barn Owl	Tyto alba		 Tytonidae	eBird Clements Checklist v2018						California	Orocopia Mountains	Desert	12	1985	6	1988	winter; spring; summer; fall																								
Common Barn Owl	Tyto alba		 Tytonidae	eBird Clements Checklist v2018						California	Orocopia Mountains	Desert	12	1985	6	1988	winter; spring; summer; fall																								
Common Barn Owl	Tyto alba		 Tytonidae	eBird Clements Checklist v2018						California	Orocopia Mountains	Desert	12	1985	6	1988	winter; spring; summer; fall																								
Common Barn Owl	Tyto alba		 Tytonidae	eBird Clements Checklist v2018						California	Orocopia Mountains	Desert	12	1985	6	1988	winter; spring; summer; fall																								
Common Barn Owl	Tyto alba		 Tytonidae	eBird Clements Checklist v2018						California	Orocopia Mountains	Desert	12	1985	6	1988	winter; spring; summer; fall																								
Common Barn Owl	Tyto alba		 Tytonidae	eBird Clements Checklist v2018						California	Orocopia Mountains	Desert	12	1985	6	1988	winter; spring; summer; fall																								
Common Barn Owl	Tyto alba		 Tytonidae	eBird Clements Checklist v2018						California	Horseshoe Palms	Desert	12	1985	6	1988	winter; spring; summer; fall																								
Common Barn Owl	Tyto alba		 Tytonidae	eBird Clements Checklist v2018						California	Horseshoe Palms	Desert	12	1985	6	1988	winter; spring; summer; fall																								
Common Barn Owl	Tyto alba		 Tytonidae	eBird Clements Checklist v2018						California	Horseshoe Palms	Desert	12	1985	6	1988	winter; spring; summer; fall																								
Common Barn Owl	Tyto alba		 Tytonidae	eBird Clements Checklist v2018						California	Horseshoe Palms	Desert	12	1985	6	1988	winter; spring; summer; fall																								
Common Barn Owl	Tyto alba		 Tytonidae	eBird Clements Checklist v2018						California	Horseshoe Palms	Desert	12	1985	6	1988	winter; spring; summer; fall																								
Common Barn Owl	Tyto alba		 Tytonidae	eBird Clements Checklist v2018						California	Horseshoe Palms	Desert	12	1985	6	1988	winter; spring; summer; fall																								
Common Barn Owl	Tyto alba		 Tytonidae	eBird Clements Checklist v2018						California	Biskra Palms	Desert	12	1985	6	1988	winter; spring; summer; fall																								
Common Barn Owl	Tyto alba		 Tytonidae	eBird Clements Checklist v2018						California	Biskra Palms	Desert	12	1985	6	1988	winter; spring; summer; fall																								
Common Barn Owl	Tyto alba		 Tytonidae	eBird Clements Checklist v2018						California	Biskra Palms	Desert	12	1985	6	1988	winter; spring; summer; fall																								
Common Barn Owl	Tyto alba		 Tytonidae	eBird Clements Checklist v2018						California	Biskra Palms	Desert	12	1985	6	1988	winter; spring; summer; fall																								
Common Barn Owl	Tyto alba		 Tytonidae	eBird Clements Checklist v2018						California	Biskra Palms	Desert	12	1985	6	1988	winter; spring; summer; fall																								
Common Barn Owl	Tyto alba		 Tytonidae	eBird Clements Checklist v2018						California	Biskra Palms	Desert	12	1985	6	1988	winter; spring; summer; fall																								
Common Barn Owl	Tyto alba		 Tytonidae	eBird Clements Checklist v2018						California	Biskra Palms	Desert	12	1985	6	1988	winter; spring; summer; fall																								
Common Barn Owl	Tyto alba		 Tytonidae	eBird Clements Checklist v2018						California	Tyler Road Palms	Desert	12	1985	6	1988	winter; spring; summer; fall																								
Common Barn Owl	Tyto alba		 Tytonidae	eBird Clements Checklist v2018						California	Tyler Road Palms	Desert	12	1985	6	1988	winter; spring; summer; fall																								
Common Barn Owl	Tyto alba		 Tytonidae	eBird Clements Checklist v2018						California	Tyler Road Palms	Desert	12	1985	6	1988	winter; spring; summer; fall																								
Common Barn Owl	Tyto alba		 Tytonidae	eBird Clements Checklist v2018						California	Tyler Road Palms	Desert	12	1985	6	1988	winter; spring; summer; fall																								
