level	name	condition	replacewith	notes
Scientific_Name	Blapstinus pulverulentus	unmatched	Blapstinus pulverulentus	Genus = Blapstinus & Family = Tenebrionidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Sambucus glauea	unmatched	Sambucus nigra	
Scientific_Name	Cornus pubescens	unmatched	Cornus sericea	
Scientific_Name	Choristoneura fumifera	wrong rank; too high	Archips fumiferana	
Scientific_Name	Cicindela purpurca	unmatched	Cicindela purpurea	
Scientific_Name	Cicindela vulgaris	unmatched	Cicindela tranquebarica	
Scientific_Name	Cicindela 12-guttata	unmatched	Cicindela duodecimguttata	
Scientific_Name	Pterostichus sayi	unmatched	Pterostichus sayanus	
Scientific_Name	Amara bipunctata	unmatched	Amara bipunctata	Genus = Amara & Family = Carabidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Agonoderus lincola	unmatched	Stenolophus lineola	
Scientific_Name	Harpalus pennsylvanicus	unmatched	Harpalus pensylvanicus	
Scientific_Name	Necrophorus guttata	unmatched	Nicrophorus guttula	
Scientific_Name	Staphylinus cinnamopterus	unmatched		Genus = Platydracus & Family = Staphylinidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Coccinella sanguinea var. munda	unmatched	Cycloneda sanguinea	
Scientific_Name	Anatis ocellata	unmatched	Anatis ocellata	Genus = Anatis & Family = Coccinellidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Hister caenosus	unmatched	Hister coenosus	
Scientific_Name	Saprinus assimilis	unmatched	Euspilotus assimilis	
Scientific_Name	Limonius auripilis	unmatched	Limonius auripilis	Genus = Limonius & Family = Elateridae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Corymbites hicroglyphicus	unmatched		Genus = Ctenicera & Family = Elateridae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Phengodes fusiceps	unmatched	Phengodes fusciceps	
Scientific_Name	Telephorus carolinus	unmatched	Podabrus modestus	
Scientific_Name	Telephorus rotundicollis	unmatched	Ancistronycha erichsonii	
Scientific_Name	Amphicerus punctipennis	unmatched	Amphicerus cornutus	
Scientific_Name	Canthon Iaevis	unmatched	Canthon imitator	
Scientific_Name	Euphoria melancholica	unmatched	Euphoria melancholica	Genus = Euphoria & Family = Scarabaeidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Cremastochilus knochii	unmatched	Cremastocheilus knochii	
Scientific_Name	Cremastochilus castaneae	unmatched	Cremastocheilus castaneae	
Scientific_Name	Anthophilax malachiticus	unmatched	Anthophylax cyaneus	
Scientific_Name	Typocerus zehratus	unmatched	Typocerus zebra	
Scientific_Name	Leptura cordifera	unmatched	Judolia cordifera	
Scientific_Name	Monohammus scutellatus	unmatched	Monochamus scutellatus	
Scientific_Name	Typophorus viridicyanca	unmatched	Typophorus nigritus	
Scientific_Name	Chelymorpha argus	unmatched	Chelymorpha cassidea	
Scientific_Name	Epitragus acutus	unmatched		Genus = Bothrotes & Family = Tenebrionidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Opatrinus aciculatus	unmatched	Ataenius opatrinus	
Scientific_Name	Nemognatha cribricollis	unmatched	Zonitis cribricollis	
Scientific_Name	Macrobasis unicolor	unmatched	Epicauta murina	
Scientific_Name	Epicauta trichrus	unmatched	Epicauta atrata	
Scientific_Name	Rhodobaenus I3-punctatus	unmatched	Rhodobaenus tredecimpunctatus	
Scientific_Name	Lachnosterna congrua	unmatched	Phyllophaga congrua	
Scientific_Name	Dichelonycha subvittata	unmatched	Dichelonyx subvittata	
Scientific_Name	Lachnosterna fusca	unmatched	Phyllophaga fusca	
Scientific_Name	Aphodius rubeolus	unmatched	Alloblackburneus rubeolus	
Scientific_Name	Chrysomela pulchra	unmatched	Chrysomela pulchra	Genus = Chrysomela & Family = Chrysomelidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Chrysomela elegans	unmatched	Chrysomela elegans	Genus = Chrysomela & Family = Chrysomelidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Lina trilineata	wrong rank; too high		Genus = Chrysomela & Family = Chrysomelidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Tibicen cruentufera	unmatched	Okanagana cruentifera	
Scientific_Name	Podisus spinosis	unmatched	Podisus maculiventris	
Scientific_Name	Euschistus fissilis	unmatched	Euschistus servus	
Scientific_Name	Aphaenogaster fulca	unmatched	Aphaenogaster fulva	
Scientific_Name	Solenopsis debilis	unmatched	Solenopsis molesta	
Scientific_Name	Aphaenogaster tennesseense	unmatched	Aphaenogaster tennesseensis	
Scientific_Name	Vespa maculata	unmatched	Dolichovespula maculata	
Scientific_Name	Tiphia tarda	unmatched	Tiphia tarda	Genus = Tiphia & Family = Tiphiidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Myzine 6-cincta	unmatched	Myzine 6-cincta	Genus = Myzinum & Family = Thynnidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Camponotus esuriens	unmatched	Camponotus atriceps	
Scientific_Name	Formica fuscu	unmatched	Formica fusca	
Scientific_Name	Ichneumon laetus	unmatched	Ichneumon laetus	Genus = Ichneumon & Family = Ichneumonidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Cryptus americanus	unmatched	Cryptus americanus	Genus = Cryptus & Family = Ichneumonidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Paniscus geminatus	unmatched		Genus = Netelia & Family = Ichneumonidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Coelioxys 8-dentata	unmatched	Coelioxys octodentata	
Scientific_Name	Vespa germanica	unmatched	Paravespula germanica	
Scientific_Name	Ophion bilineatum	unmatched	Ophion bilineatum	Genus = Ophion & Family = Ichneumonidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Nemobius vittatus	unmatched	Eunemobius carolinus	
Scientific_Name	Cornus alterifolia	unmatched	Cornus alternifolia	
Scientific_Name	Cornus amonum	unmatched	Cornus amomum	
Scientific_Name	Pyrus arbitufolia	unmatched	Aronia arbutifolia	
Scientific_Name	Sassafras varifolium	unmatched	Sassafras albidum	
Scientific_Name	Juniperus virginianus	unmatched	Juniperus virginiana	
Scientific_Name	Rhamnus lanceolatus	unmatched	Rhamnus lanceolata	
Scientific_Name	Chauliognathus americanus	unmatched	Chauliognathus pennsylvanicus	
Scientific_Name	Laemosaccus plagiatus	unmatched	Laemosaccus nephele	
Scientific_Name	Anatis 15-punctata	unmatched	Anatis labiculata	
Scientific_Name	Psyllobora 20-maculata	unmatched	Psyllobora vigintimaculata	
Scientific_Name	Platysoma lecontei	unmatched	Platysoma leconti	
Scientific_Name	Saprinus sphaeroides	unmatched	Hypocaccus bigener	
Scientific_Name	Diabrotica longicomis	unmatched	Diabrotica longicornis	
Scientific_Name	Odontota rubra	unmatched	Odontota rubra	Genus = Odontota & Family = Chrysomelidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Odontota nervosa	unmatched	Odontota nervosa	Genus = Odontota & Family = Chrysomelidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Odontota quadrata	unmatched	Odontota quadrata	Genus = Odontota & Family = Chrysomelidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Haplandrus femoratus	unmatched	Vanonus wickhami	
Scientific_Name	Androchirus fuscipes	unmatched	Androchirus fuscipes	Genus = Androchirus & Family = Tenebrionidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Mordella serval	unmatched	Mordellaria serval	
Scientific_Name	Clerus 4-guttatus	unmatched	Enoclerus quadriguttatus	
Scientific_Name	Onthophagus hectate	unmatched	Onthophagus hecate	
Scientific_Name	Scaphidium 4-maculatum	unmatched	Scaphidium quadriguttatum	
Scientific_Name	Coccinella sanguinea	unmatched	Cycloneda sanguinea	
Scientific_Name	Cryptorynchus lapathi	unmatched	Cryptorhynchus lapathi	
Scientific_Name	Piazurus oculatus	unmatched	Piazurus oculatus	Genus = Piazurus & Family = Curculionidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Piazurus operculatus	unmatched	Piazurus operculatus	Genus = Piazurus & Family = Curculionidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Dineutes emarginatus	unmatched	Dineutus emarginatus	
Scientific_Name	Aphodius bicolor	unmatched	Pseudagolius bicolor	
Scientific_Name	Tomicus avulsus	unmatched	Ips avulsus	
Scientific_Name	Tomicus grandicollis	unmatched	Ips grandicollis	
Scientific_Name	Calandra oryzae	unmatched	Sitophilus oryzae	
Scientific_Name	Leptura rubrica	wrong rank; too high	Brachyleptura rubrica	
Scientific_Name	Sapromyza vulgaris.	unmatched	Camptoprosopella vulgaris	
Scientific_Name	Lucilia caesar	unmatched	Neomyia cornicina	
Scientific_Name	Euschistus spinosus	unmatched	Euschistus spinosus	Genus = Euschistus & Family = Pentatomidae & Order = Hemiptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Stictopelta trupunctata	unmatched	Stictopelta trupunctata	Genus = Stictopelta & Family = Membracidae & Order = Hemiptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Corizus lateralis	unmatched	Corizus lateralis	Genus = Corizus & Family = Rhopalidae & Order = Hemiptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Chrysis coeruleans	unmatched	Chrysis coerulans	
Scientific_Name	Aphaenogaster fulvum	unmatched	Aphaenogaster fulva	
Scientific_Name	Tremex sericeus	unmatched	Tremex columba	
Scientific_Name	Coccoloba cujabensis	unmatched	Coccoloba cujabensis	Genus = Coccoloba & Family = Polygonaceae & Order = Caryophyllales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae & Prey_Name_Status = accepted
Scientific_Name	Dendroctonus validus	unmatched	Dendroctonus validus	Genus = Dendroctonus & Family = Curculionidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Melanophila fulvoguttat	unmatched	Phaenops fulvoguttata	
Scientific_Name	Elater behrensi	unmatched		Genus = Ampedus & Family = Elateridae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Asemum maestum	unmatched	Asemum striatum	
Scientific_Name	Hister ulkei	unmatched	Hister ulkei	Genus = Hister & Family = Histeridae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Mylacus saccatus	unmatched	Omias saccatus	
Scientific_Name	Collops argutus	unmatched	Collops argutus	Genus = Collops & Family = Melyridae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Leptura instabilis	unmatched	Judolia instabilis	
Scientific_Name	Ophryastes tubcrosus	unmatched	Ophryastes tuberosus	
Scientific_Name	Phacepholis elegans	unmatched	Pantomorus elegans	
Scientific_Name	Stenosphenus delosus	unmatched	Stenosphenus dolosus	
Scientific_Name	Cyllene crinicornis	unmatched	Placosternus crinicornis	
Scientific_Name	Onthophagus pennsylveuicus	unmatched	Onthophagus pennsylvanicus	
Scientific_Name	Cicindela rectilatera	unmatched	Cicindela ocellata	
Scientific_Name	Coccinella abdominalus	unmatched	Olla v-nigrum	
Scientific_Name	Macrobasis albida	unmatched	Epicauta albida	
Scientific_Name	Acmaeodera militarus	unmatched	Acmaeodera miliaris	
Scientific_Name	Cyllene robiniae	wrong rank; too high	Megacyllene robiniae	
Scientific_Name	Aulacizes irrorata	unmatched		Genus = Paraulacizes & Family = Cicadellidae & Order = Hemiptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Thyanta eustator	unmatched	Thyanta custator	
Scientific_Name	Euschistus sereus	unmatched	Euschistus servus	
Scientific_Name	Alabama argilacca	unmatched	Alabama argillacea	
Scientific_Name	Mantispa brunnea	unmatched	Climaciella brunnea	
Scientific_Name	Syrbula acuticornius	unmatched	Syrbula montezuma	
Scientific_Name	Anisodactylus semipunctatus	unmatched	Anisodactylus similis	
Scientific_Name	Megapenthes turbulentus	unmatched	Megapenthes turbulentus	Genus = Megapenthes & Family = Elateridae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Canthon laevis	unmatched	Canthon imitator	
Scientific_Name	Staphylinus luteipes	unmatched	Staphylinus luteipes	Genus = Staphylinus & Family = Staphylinidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Unidentified = no & Prey_Name_Status = accepted
Scientific_Name	Staphylinus nigrellus	unmatched	Staphylinus nigrellus	Genus = Staphylinus & Family = Staphylinidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Unidentified = no & Prey_Name_Status = accepted
Scientific_Name	Hydaticus stagnalis	unmatched	Hydaticus continentalis	
Scientific_Name	Eurygaster alternatus	unmatched	Eurygaster alternata	
Scientific_Name	Calocoris rapidus	unmatched	Calocoris rapidus	Genus = Calocoris & Family = Miridae & Order = Hemiptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Unidentified = no & Prey_Name_Status = accepted
Scientific_Name	Ophion bilineatus	unmatched	Ophion bilineatus	Genus = Ophion & Family = Ichneumonidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Prosopis affinis	unmatched	Hylaeus affinis	
Scientific_Name	Coccinella 9-notata var. nevadica	unmatched	Coccinella novemnotata	
Scientific_Name	Hippodamia transverso-guttata	unmatched	Coccinella transversoguttata	
Scientific_Name	Saprinus plenus	wrong rank; too high	Xerosaprinus plenus	
Scientific_Name	Ptilinus basilis	unmatched	Ptilinus basalis	
Scientific_Name	Onthophagus	wrong rank; too low		Genus = Onthophagus
Scientific_Name	Coccinella 9-punctata	unmatched	Coccinella undecimpunctata	
Scientific_Name	Anatis 15 punctata	unmatched	Anatis 15 punctata	Genus = Anatis & Family = Coccinellidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Podabrus punctata	unmatched	Podabrus punctatus	
Scientific_Name	Coccinella abdominalis	unmatched	Olla v-nigrum	
Scientific_Name	Madarus undulatus	unmatched	Madarellus undulatus	
Scientific_Name	Balaninus uniformis	unmatched	Curculio uniformis	
Scientific_Name	Crepidodera cucumeris	unmatched	Epitrix cucumeris	
Scientific_Name	Galerucella decora	unmatched	Tricholochmaea decora	
Scientific_Name	Clisiocampa	unmatched		Genus = Malacosoma & Family = Lasiocampidae & Order = Lepidoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Oryza perennis	unmatched	Oryza rufipogon	
Scientific_Name	Steinchisma laxum	unmatched	Steinchisma laxa	
Scientific_Name	Eichhornia heterosperma	unmatched	Eichhornia heterosperma	Genus = Eichhornia & Family = Pontederiaceae & Order = Commelinales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae & Prey_Name_Status = accepted
Scientific_Name	Sagittaria planitiana	unmatched	Sagittaria planitiana	Genus = Sagittaria & Family = Alismataceae & Order = Alismatales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae & Prey_Name_Status = accepted
Scientific_Name	Schoenoplectiella mucronata	unmatched	Schoenoplectus mucronatus	
Scientific_Name	Musa x paradisiaca	wrong rank; too high	Musa X paradisiaca	
Scientific_Name	Apodasmia similis	unmatched	Apodasmia similis	Genus = Apoddasmia & Family = Restionaceae & Order = Poales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae & Prey_Name_Status = accepted
Scientific_Name	Melicope simplex	unmatched	Melicope simplex	Genus = Melicope & Family = Rutaceae & Order = Sapindales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae & Prey_Name_Status = accepted
Scientific_Name	Leucopogon fasciculatus	unmatched	Leucopogon fasciculatus	Genus = Leucopogon & Family = Ericaceae & Order = Ericales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae & Prey_Name_Status = accepted
Scientific_Name	Zeacumantus lutulentus	unmatched	Zeacumantus lutulentus	Genus = Zeacumantus & Family = Batillariidae & Order = Decapoda & Class = Gastropoda & Phylum = Mollusca & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Austrolittorina antipodum	unmatched	Austrolittorina antipodum	Genus = Austrolittorina & Family = Littorinidae & Order = Decapoda & Class = Gastropoda & Phylum = Mollusca & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Paphies australis	unmatched	Paphies australis	Genus = Paphies & Family = Mesodesmatidae & Order = Veneroida & Class = Bivalvia & Phylum = Mollusca & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Austrovenus stutchburyi	unmatched	Austrovenus stutchburyi	Genus = Austrovenus & Family = Veneridae & Order = Veneroida & Class = Bivalvia & Phylum = Mollusca & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Halicarcinus varius	unmatched	Halicarcinus varius	Genus = Halicarcinus & Family = Hymenosomatidae & Order = Decapoda & Class = Malacostraca & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Sporobolus schoenoides	unmatched	Crypsis schoenoides	
Scientific_Name	Panicum schinzii	unmatched	Panicum laevifolium	
Scientific_Name	Alitta succinea	unmatched	Neanthes succinea	
Scientific_Name	Potamogeton schweinfurthii	unmatched	Potamogeton schweinfurthii	Genus = Potamogeton & Family = Potamogetonaceae & Order = Alismatales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae & Prey_Name_Status = accepted
Scientific_Name	Persicaria hispida	unmatched	Persicaria hispida	Genus = Persicaria & Family = Polygonaceae & Order = Caryophyllales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae & Prey_Name_Status = accepted
Scientific_Name	Aeschynomene ciliata	unmatched	Aeschynomene ciliata	Genus = Aeschynomene & Family = Fabaceae & Order = Fabales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae & Prey_Name_Status = accepted
Scientific_Name	Nymphaea nouchali	unmatched	Nymphaea lotus	
Scientific_Name	Potamogeton malaianus	unmatched	Potamogeton nodosus	
Scientific_Name	Vallisneria asiatica	unmatched	Vallisneria natans	
Scientific_Name	Palaemon pugio	unmatched	Palaemonetes pugio	
Scientific_Name	Potamogeton coloratus	unmatched	Potamogeton coloratus	Genus = Potamogeton & Family = Potamogetonaceae & Order = Alismatales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae & Prey_Name_Status = accepted
Scientific_Name	Erythromma najas	unmatched	Erythromma najas	keep as is
Scientific_Name	Limecola balthica	unmatched	Macoma balthica	
Scientific_Name	Gevuina avellana	unmatched	Gevuina avellana	Genus = Gevuina & Family = Proteaceae & Order = Proteales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae & Prey_Name_Status = accepted
Scientific_Name	Margyricarpus pinnatus	unmatched	Margyricarpus pinnatus	Genus = Margyricarpus & Family = Rosaceae & Order = Rosales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae & Prey_Name_Status = accepted
Scientific_Name	Ficus andicola	unmatched	Ficus americana	
Scientific_Name	Palicourea angustifolia	unmatched	Palicourea angustifolia	Genus = Palicourea & Family = Rubiaceae & Order = Gentianales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae & Prey_Name_Status = accepted
Scientific_Name	Lycianthes radiata	unmatched	Lycianthes radiata	Genus = Lycianthes & Family = Solanaceae & Order = Solanales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae & Prey_Name_Status = accepted
Scientific_Name	Sporobolus alterniflorus	unmatched	Spartina alterniflora	
Scientific_Name	Sporobolus pumilus	unmatched	Spartina patens	
Scientific_Name	Pyropia columbina	unmatched	Pyropia columbina	Genus = Pyropia & Family = Bangiaceae & Order = Bangiales & Class = Bangiophyceae & Kingdom = Plantae & Prey_Name_Status = accepted
Scientific_Name	Mazzaella laminarioides	unmatched	Mazzaella laminarioides	Genus = Mazzaella & Family = Gigartinaceae & Order = Gigartinales & Class = Florideophyceae & Kingdom = Plantae & Prey_Name_Status = accepted
Scientific_Name	Rostkovia magellanica	unmatched	Rostkovia magellanica	Genus = Rostkovia & Family = Juncaceae & Order = Poales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae & Prey_Name_Status = accepted
Scientific_Name	Gunnera magellanica	unmatched	Gunnera magellanica	Genus = Gunnera & Family = Gunneraceae & Order = Gunnerales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae & Prey_Name_Status = accepted
Scientific_Name	Chaerophyllum daucoides	unmatched	Chaerophyllum daucoides	Genus = Chaerophyllum & Family = Apiaceae & Order = Apiales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae & Prey_Name_Status = accepted
Scientific_Name	Helosciadium nodiflorum	unmatched	Apium nodiflorum	
Scientific_Name	Physella anatina	unmatched	Physella anatina	Genus = Physella & Family = Physidae & Order = Basommatophora & Class = Gastropoda & Phylum = Mollusca & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Sesamum triphyllum	unmatched	Sesamum triphyllum	Genus = Sesamum & Family = Pedaliaceae & Order = Lamiales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae & Prey_Name_Status = accepted
Scientific_Name	Allorchestes malleola	unmatched	Allorchestes malleola	Genus = Allorchestes & Family = Hyalellidae & Order = Amphipoda & Class = Malacostraca & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Coloburiscus humeralis	unmatched	Coloburiscus humeralis	keep as is
Scientific_Name	Daucus glochidiatus	unmatched	Daucus glochidiatus	Genus = Daucus & Family = Apiaceae & Order = Apiales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae
Scientific_Name	Dodonaea bursariifolia	unmatched	Dodonaea bursariifolia	Genus = Dodonaea & Family = Sapindaceae & Order = Sapindales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae
Scientific_Name	Cassytha melantha	unmatched	Cassytha melantha	Genus = Cassytha & Family = Lauraceae & Order = Laurales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae
Scientific_Name	Leukoma staminea	unmatched	Leukoma staminea	keep as is
Scientific_Name	Squalius cephalus	unmatched	Leuciscus cephalus	
Scientific_Name	Sacciolepis africana	unmatched	Sacciolepis africana	Genus = Sacciolepis & Family = Poaceae & Order = Poales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae
Scientific_Name	Persicaria limbata	unmatched	Persicaria limbata	Genus = Persicaria & Family = Polygonaceae & Order = Caryophyllales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae
Scientific_Name	Hibiscus asper	unmatched	Hibiscus cannabinus	
Scientific_Name	Stereospermum kunthianum	unmatched	Stereospermum kunthianum	Genus = Stereospermum & Family = Bignoniaceae & Order = Lamiales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae
Scientific_Name	Achatocarpus praecox	unmatched	Achatocarpus praecox	Genus = Achatocarpus & Family = Achatocarpaceae & Order = Caryophyllales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae
Scientific_Name	Jodina rhombifolia	unmatched	Jodina rhombifolia	Genus = Jodina & Family = Santalaceae & Order = Santalales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae
Scientific_Name	Cynophalla retusa	unmatched	Cynophalla retusa	Genus = Cynophalla & Family = Capparaceae & Order = Brassicales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae
Scientific_Name	Podocarpus parlatorei	unmatched	Podocarpus parlatorei	Genus = Podocarpus & Family = Podocarpaceae & Order = Pinales & Class = Pinopsida & Phylum = Tracheophyta & Kingdom = Plantae
Scientific_Name	Ilex argentina	unmatched	Ilex argentina	Genus = Ilex & Family = Aquifoliaceae & Order = Aquifoliales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae
Scientific_Name	Viburnum seemanii	unmatched	Viburnum lantana	
Scientific_Name	Urochloa xantholeuca	unmatched	Urochloa xantholeuca	Genus = Urochloa & Family = Poaceae & Order = Poales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae
Scientific_Name	Heliotropium ovalifolium	unmatched	Heliotropium ovalifolium	Genus = Heliotropium & Family = Heliotropiaceae & Order = Boraginales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae
Scientific_Name	Aeschynomene fluitans	unmatched	Aeschynomene fluitans	Genus = Aeschynomene & Family = Fabaceae & Order = Fabales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae
Scientific_Name	Aeschynomene nilotica	unmatched	Aeschynomene nilotica	Genus = Aeschynomene & Family = Fabaceae & Order = Fabales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae
Scientific_Name	Alitta virens	unmatched	Neanthes virens	
Scientific_Name	Peringia ulvae	unmatched	Hydrobia ulvae	
Scientific_Name	Breutelia affinis	unmatched	Breutelia affinis	Genus = Breutelia & Family = Bartramiaceae & Order = Bartramiales & Class = Bryopsida & Phylum = Bryophyta & Kingdom = Plantae
Scientific_Name	Anisotome aromatica	unmatched	Anisotome aromatica	Genus = Anisotome & Family = Apiaceae & Order = Apiales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae
Scientific_Name	Nertera depressa	unmatched	Nertera granadensis	
Scientific_Name	Gunnera dentata	unmatched	Gunnera dentata	Genus = Gunnera & Family = Gunneraceae & Order = Gunnerales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae
Scientific_Name	Discaria toumatou	unmatched	Discaria toumatou	Genus = Discaria & Family = Rhamnaceae & Order = Rosales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae
