"TAXON_ORDER","PRIMARY_COM_NAME","SCI_NAME","Family"
7885,"Eurasian Sparrowhawk","Accipiter nisus","Accipitridae"
7893,"Rufous-breasted Sparrowhawk","Accipiter rufiventris","Accipitridae"
7896,"Sharp-shinned Hawk","Accipiter striatus","Accipitridae"
7909,"Cooper's Hawk","Accipiter cooperii","Accipitridae"
7911,"Gundlach's Hawk","Accipiter gundlachi","Accipitridae"
7914,"Bicolored Hawk","Accipiter bicolor","Accipitridae"
7922,"Black Goshawk","Accipiter melanoleucus","Accipitridae"
7925,"Henst's Goshawk","Accipiter henstii","Accipitridae"
7926,"Northern Goshawk","Accipiter gentilis","Accipitridae"
7939,"Meyer's Goshawk","Accipiter meyerianus","Accipitridae"
7941,"Chestnut-shouldered Goshawk","Erythrotriorchis buergersi","Accipitridae"
7942,"Red Goshawk","Erythrotriorchis radiatus","Accipitridae"
7943,"Doria's Goshawk","Megatriorchis doriae","Accipitridae"
7944,"Long-tailed Hawk","Urotriorchis macrourus","Accipitridae"
7945,"Red Kite","Milvus milvus","Accipitridae"
7948,"Black Kite","Milvus migrans","Accipitridae"
7960,"Whistling Kite","Haliastur sphenurus","Accipitridae"
7961,"Brahminy Kite","Haliastur indus","Accipitridae"
7967,"Bald Eagle","Haliaeetus leucocephalus","Accipitridae"
7971,"White-tailed Eagle","Haliaeetus albicilla","Accipitridae"
7972,"Pallas's Fish-Eagle","Haliaeetus leucoryphus","Accipitridae"
7973,"Steller's Sea-Eagle","Haliaeetus pelagicus","Accipitridae"
7974,"White-bellied Sea-Eagle","Haliaeetus leucogaster","Accipitridae"
7975,"Sanford's Sea-Eagle","Haliaeetus sanfordi","Accipitridae"
7976,"African Fish-Eagle","Haliaeetus vocifer","Accipitridae"
7977,"Madagascar Fish-Eagle","Haliaeetus vociferoides","Accipitridae"
7978,"Lesser Fish-Eagle","Haliaeetus humilis","Accipitridae"
7981,"Gray-headed Fish-Eagle","Haliaeetus ichthyaetus","Accipitridae"
7984,"Crane Hawk","Geranospiza caerulescens","Accipitridae"
7993,"Plumbeous Hawk","Cryptoleucopteryx plumbea","Accipitridae"
7994,"Slate-colored Hawk","Buteogallus schistaceus","Accipitridae"
7995,"Common Black Hawk","Buteogallus anthracinus","Accipitridae"
8003,"Cuban Black Hawk","Buteogallus gundlachii","Accipitridae"
8004,"Rufous Crab Hawk","Buteogallus aequinoctialis","Accipitridae"
8005,"Savanna Hawk","Buteogallus meridionalis","Accipitridae"
8006,"White-necked Hawk","Buteogallus lacernulatus","Accipitridae"
8007,"Great Black Hawk","Buteogallus urubitinga","Accipitridae"
8011,"Solitary Eagle","Buteogallus solitarius","Accipitridae"
8014,"Chaco Eagle","Buteogallus coronatus","Accipitridae"
8016,"Barred Hawk","Morphnarchus princeps","Accipitridae"
8017,"Roadside Hawk","Rupornis magnirostris","Accipitridae"
8032,"Harris's Hawk","Parabuteo unicinctus","Accipitridae"
8035,"White-rumped Hawk","Parabuteo leucorrhous","Accipitridae"
8036,"White-tailed Hawk","Geranoaetus albicaudatus","Accipitridae"
8040,"Variable Hawk","Geranoaetus polyosoma","Accipitridae"
8045,"Black-chested Buzzard-Eagle","Geranoaetus melanoleucus","Accipitridae"
8049,"Mantled Hawk","Pseudastur polionotus","Accipitridae"
8050,"White Hawk","Pseudastur albicollis","Accipitridae"
8055,"Gray-backed Hawk","Pseudastur occidentalis","Accipitridae"
8056,"Semiplumbeous Hawk","Leucopternis semiplumbeus","Accipitridae"
8057,"Black-faced Hawk","Leucopternis melanops","Accipitridae"
8058,"White-browed Hawk","Leucopternis kuhli","Accipitridae"
8059,"Bermuda Hawk","Bermuteo avivorus","Accipitridae"
8060,"Gray Hawk","Buteo plagiatus","Accipitridae"
8061,"Gray-lined Hawk","Buteo nitidus","Accipitridae"
8066,"Red-shouldered Hawk","Buteo lineatus","Accipitridae"
8074,"Ridgway's Hawk","Buteo ridgwayi","Accipitridae"
8075,"Broad-winged Hawk","Buteo platypterus","Accipitridae"
8085,"Hawaiian Hawk","Buteo solitarius","Accipitridae"
8086,"Short-tailed Hawk","Buteo brachyurus","Accipitridae"
8089,"White-throated Hawk","Buteo albigula","Accipitridae"
8090,"Swainson's Hawk","Buteo swainsoni","Accipitridae"
8091,"Galapagos Hawk","Buteo galapagoensis","Accipitridae"
8092,"Zone-tailed Hawk","Buteo albonotatus","Accipitridae"
8093,"Rufous-tailed Hawk","Buteo ventralis","Accipitridae"
8094,"Red-tailed Hawk","Buteo jamaicensis","Accipitridae"
8114,"Rough-legged Hawk","Buteo lagopus","Accipitridae"
8121,"Ferruginous Hawk","Buteo regalis","Accipitridae"
8123,"Common Buzzard","Buteo buteo","Accipitridae"
8131,"Himalayan Buzzard","Buteo refectus","Accipitridae"
8133,"Eastern Buzzard","Buteo japonicus","Accipitridae"
8139,"Mountain Buzzard","Buteo oreophilus","Accipitridae"
8140,"Forest Buzzard","Buteo trizonatus","Accipitridae"
8142,"Madagascar Buzzard","Buteo brachypterus","Accipitridae"
8143,"Cape Verde Buzzard","Buteo bannermani","Accipitridae"
8144,"Socotra Buzzard","Buteo socotraensis","Accipitridae"
8145,"Long-legged Buzzard","Buteo rufinus","Accipitridae"
8150,"Upland Buzzard","Buteo hemilasius","Accipitridae"
8153,"Red-necked Buzzard","Buteo auguralis","Accipitridae"
8154,"Augur Buzzard","Buteo augur","Accipitridae"
8155,"Archer's Buzzard","Buteo archeri","Accipitridae"
8156,"Jackal Buzzard","Buteo rufofuscus","Accipitridae"
8162,"Sooty Owl","Tyto tenebricosa","Tytonidae"
8167,"Australian Masked-Owl","Tyto novaehollandiae","Tytonidae"
8174,"Golden Masked-Owl","Tyto aurantia","Tytonidae"
8175,"Seram Masked-Owl","Tyto almae","Tytonidae"
8176,"Lesser Masked-Owl","Tyto sororcula","Tytonidae"
8179,"Manus Masked-Owl","Tyto manusi","Tytonidae"
8180,"Taliabu Masked-Owl","Tyto nigrobrunnea","Tytonidae"
8181,"Minahassa Masked-Owl","Tyto inexspectata","Tytonidae"
8182,"Sulawesi Masked-Owl","Tyto rosenbergii","Tytonidae"
8185,"Australasian Grass-Owl","Tyto longimembris","Tytonidae"
8192,"African Grass-Owl","Tyto capensis","Tytonidae"
8193,"Barn Owl","Tyto alba","Tytonidae"
8226,"Andaman Masked-Owl","Tyto deroepstorffi","Tytonidae"
8227,"Ashy-faced Owl","Tyto glaucops","Tytonidae"
8228,"Red Owl","Tyto soumagnei","Tytonidae"
8229,"Oriental Bay-Owl","Phodilus badius","Tytonidae"
8234,"Sri Lanka Bay-Owl","Phodilus assimilis","Tytonidae"
8237,"Congo Bay-Owl","Phodilus prigoginei","Tytonidae"
8238,"White-fronted Scops-Owl","Otus sagittatus","Strigidae"
8239,"Andaman Scops-Owl","Otus balli","Strigidae"
8240,"Reddish Scops-Owl","Otus rufescens","Strigidae"
8243,"Serendib Scops-Owl","Otus thilohoffmanni","Strigidae"
8244,"Sandy Scops-Owl","Otus icterorhynchus","Strigidae"
8247,"Sokoke Scops-Owl","Otus ireneae","Strigidae"
8248,"Flores Scops-Owl","Otus alfredi","Strigidae"
8249,"Mountain Scops-Owl","Otus spilocephalus","Strigidae"
8258,"Rajah Scops-Owl","Otus brookii","Strigidae"
8261,"Javan Scops-Owl","Otus angelinae","Strigidae"
8262,"Mentawai Scops-Owl","Otus mentawi","Strigidae"
8263,"Indian Scops-Owl","Otus bakkamoena","Strigidae"
8268,"Collared Scops-Owl","Otus lettia","Strigidae"
8274,"Giant Scops-Owl","Otus gurneyi","Strigidae"
8275,"Sunda Scops-Owl","Otus lempiji","Strigidae"
8282,"Japanese Scops-Owl","Otus semitorques","Strigidae"
8286,"Wallace's Scops-Owl","Otus silvicola","Strigidae"
8287,"Palawan Scops-Owl","Otus fuliginosus","Strigidae"
8288,"Philippine Scops-Owl","Otus megalotis","Strigidae"
8289,"Everett's Scops-Owl","Otus everetti","Strigidae"
8290,"Negros Scops-Owl","Otus nigrorum","Strigidae"
8291,"Mindoro Scops-Owl","Otus mindorensis","Strigidae"
8292,"Moluccan Scops-Owl","Otus magicus","Strigidae"
8301,"Rinjani Scops-Owl","Otus jolandae","Strigidae"
8302,"Mantanani Scops-Owl","Otus mantananensis","Strigidae"
8307,"Ryukyu Scops-Owl","Otus elegans","Strigidae"
8312,"Sulawesi Scops-Owl","Otus manadensis","Strigidae"
8316,"Sangihe Scops-Owl","Otus collari","Strigidae"
8317,"Siau Scops-Owl","Otus siaoensis","Strigidae"
8318,"Sula Scops-Owl","Otus sulaensis","Strigidae"
8319,"Biak Scops-Owl","Otus beccarii","Strigidae"
8320,"Simeulue Scops-Owl","Otus umbra","Strigidae"
8321,"Enggano Scops-Owl","Otus enganensis","Strigidae"
8322,"Nicobar Scops-Owl","Otus alius","Strigidae"
8323,"Arabian Scops-Owl","Otus pamelae","Strigidae"
8324,"Eurasian Scops-Owl","Otus scops","Strigidae"
8330,"Cyprus Scops-Owl","Otus cyprius","Strigidae"
8332,"Pemba Scops-Owl","Otus pembaensis","Strigidae"
8333,"Sao Tome Scops-Owl","Otus hartlaubi","Strigidae"
8335,"African Scops-Owl","Otus senegalensis","Strigidae"
8339,"Pallid Scops-Owl","Otus brucei","Strigidae"
8345,"Mindanao Scops-Owl","Otus mirus","Strigidae"
8346,"Luzon Scops-Owl","Otus longicornis","Strigidae"
8347,"Moheli Scops-Owl","Otus moheliensis","Strigidae"
8348,"Comoro Scops-Owl","Otus pauliani","Strigidae"
8349,"Seychelles Scops-Owl","Otus insularis","Strigidae"
8350,"Oriental Scops-Owl","Otus sunia","Strigidae"
8361,"Socotra Scops-Owl","Otus socotranus","Strigidae"
8362,"Anjouan Scops-Owl","Otus capnodes","Strigidae"
8363,"Mayotte Scops-Owl","Otus mayottensis","Strigidae"
8364,"Reunion Scops-Owl","Otus grucheti","Strigidae"
8365,"Rodrigues Scops-Owl","Otus murivorus","Strigidae"
8366,"Mauritius Scops-Owl","Otus sauzieri","Strigidae"
8367,"Madagascar Scops-Owl","Otus rutilus","Strigidae"
8368,"Torotoroka Scops-Owl","Otus madagascariensis","Strigidae"
8370,"Flammulated Owl","Psiloscops flammeolus","Strigidae"
8371,"Puerto Rican Owl","Gymnasio nudipes","Strigidae"
8374,"Bare-shanked Screech-Owl","Megascops clarkii","Strigidae"
8375,"Whiskered Screech-Owl","Megascops trichopsis","Strigidae"
8379,"White-throated Screech-Owl","Megascops albogularis","Strigidae"
8386,"Tropical Screech-Owl","Megascops choliba","Strigidae"
8396,"Koepcke's Screech-Owl","Megascops koepckeae","Strigidae"
8399,"Rufescent Screech-Owl","Megascops ingens","Strigidae"
8404,"Cinnamon Screech-Owl","Megascops petersoni","Strigidae"
8405,"Cloud-forest Screech-Owl","Megascops marshalli","Strigidae"
8406,"Montane Forest Screech-Owl","Megascops hoyi","Strigidae"
8407,"Middle American Screech-Owl","Megascops guatemalae","Strigidae"
8416,"Choco Screech-Owl","Megascops centralis","Strigidae"
8417,"Foothill Screech-Owl","Megascops roraimae","Strigidae"
8424,"Long-tufted Screech-Owl","Megascops sanctaecatarinae","Strigidae"
8425,"Bearded Screech-Owl","Megascops barbarus","Strigidae"
8426,"Balsas Screech-Owl","Megascops seductus","Strigidae"
8427,"Pacific Screech-Owl","Megascops cooperi","Strigidae"
8430,"Western Screech-Owl","Megascops kennicottii","Strigidae"
8440,"Eastern Screech-Owl","Megascops asio","Strigidae"
8449,"Santa Marta Screech-Owl","Megascops gilesi","Strigidae"
8450,"Peruvian Screech-Owl","Megascops roboratus","Strigidae"
8453,"Tawny-bellied Screech-Owl","Megascops watsonii","Strigidae"
8456,"Black-capped Screech-Owl","Megascops atricapilla","Strigidae"
8458,"Palau Owl","Pyrroglaux podargina","Strigidae"
8459,"Bare-legged Owl","Margarobyas lawrencii","Strigidae"
8462,"Northern White-faced Owl","Ptilopsis leucotis","Strigidae"
8463,"Southern White-faced Owl","Ptilopsis granti","Strigidae"
8464,"Crested Owl","Lophostrix cristata","Strigidae"
8468,"Maned Owl","Jubula lettii","Strigidae"
8469,"Spectacled Owl","Pulsatrix perspicillata","Strigidae"
8476,"Tawny-browed Owl","Pulsatrix koeniswaldiana","Strigidae"
8477,"Band-bellied Owl","Pulsatrix melanota","Strigidae"
8481,"Great Horned Owl","Bubo virginianus","Strigidae"
8496,"Eurasian Eagle-Owl","Bubo bubo","Strigidae"
8511,"Rock Eagle-Owl","Bubo bengalensis","Strigidae"
8512,"Pharaoh Eagle-Owl","Bubo ascalaphus","Strigidae"
8515,"Cape Eagle-Owl","Bubo capensis","Strigidae"
8520,"Arabian Eagle-Owl","Bubo milesi","Strigidae"
8521,"Spotted Eagle-Owl","Bubo africanus","Strigidae"
8524,"Grayish Eagle-Owl","Bubo cinerascens","Strigidae"
8525,"Fraser's Eagle-Owl","Bubo poensis","Strigidae"
8526,"Usambara Eagle-Owl","Bubo vosseleri","Strigidae"
8527,"Spot-bellied Eagle-Owl","Bubo nipalensis","Strigidae"
8530,"Barred Eagle-Owl","Bubo sumatranus","Strigidae"
8533,"Shelley's Eagle-Owl","Bubo shelleyi","Strigidae"
8534,"Verreaux's Eagle-Owl","Bubo lacteus","Strigidae"
8535,"Dusky Eagle-Owl","Bubo coromandus","Strigidae"
8538,"Akun Eagle-Owl","Bubo leucostictus","Strigidae"
8539,"Philippine Eagle-Owl","Bubo philippensis","Strigidae"
8542,"Snowy Owl","Bubo scandiacus","Strigidae"
8544,"Blakiston's Fish-Owl","Ketupa blakistoni","Strigidae"
8549,"Brown Fish-Owl","Ketupa zeylonensis","Strigidae"
8555,"Tawny Fish-Owl","Ketupa flavipes","Strigidae"
8556,"Buffy Fish-Owl","Ketupa ketupu","Strigidae"
8562,"Pel's Fishing-Owl","Scotopelia peli","Strigidae"
8563,"Rufous Fishing-Owl","Scotopelia ussheri","Strigidae"
8564,"Vermiculated Fishing-Owl","Scotopelia bouvieri","Strigidae"
8565,"Northern Hawk Owl","Surnia ulula","Strigidae"
8570,"Eurasian Pygmy-Owl","Glaucidium passerinum","Strigidae"
8573,"Pearl-spotted Owlet","Glaucidium perlatum","Strigidae"
8576,"Northern Pygmy-Owl","Glaucidium gnoma","Strigidae"
8585,"Costa Rican Pygmy-Owl","Glaucidium costaricanum","Strigidae"
8586,"Cloud-forest Pygmy-Owl","Glaucidium nubicola","Strigidae"
8587,"Andean Pygmy-Owl","Glaucidium jardinii","Strigidae"
8588,"Yungas Pygmy-Owl","Glaucidium bolivianum","Strigidae"
8589,"Subtropical Pygmy-Owl","Glaucidium parkeri","Strigidae"
8590,"Central American Pygmy-Owl","Glaucidium griseiceps","Strigidae"
8594,"Tamaulipas Pygmy-Owl","Glaucidium sanchezi","Strigidae"
8595,"Colima Pygmy-Owl","Glaucidium palmarum","Strigidae"
8599,"Amazonian Pygmy-Owl","Glaucidium hardyi","Strigidae"
8600,"Pernambuco Pygmy-Owl","Glaucidium mooreorum","Strigidae"
8601,"Least Pygmy-Owl","Glaucidium minutissimum","Strigidae"
8602,"Ferruginous Pygmy-Owl","Glaucidium brasilianum","Strigidae"
8617,"Austral Pygmy-Owl","Glaucidium nana","Strigidae"
8619,"Peruvian Pygmy-Owl","Glaucidium peruanum","Strigidae"
8620,"Cuban Pygmy-Owl","Glaucidium siju","Strigidae"
8623,"Red-chested Owlet","Glaucidium tephronotum","Strigidae"
8627,"Sjöstedt's Owlet","Glaucidium sjostedti","Strigidae"
8628,"Asian Barred Owlet","Glaucidium cuculoides","Strigidae"
8637,"Javan Owlet","Glaucidium castanopterum","Strigidae"
8638,"Jungle Owlet","Glaucidium radiatum","Strigidae"
8642,"Chestnut-backed Owlet","Glaucidium castanotum","Strigidae"
8643,"African Barred Owlet","Glaucidium capense","Strigidae"
8648,"Chestnut Owlet","Glaucidium castaneum","Strigidae"
8651,"Albertine Owlet","Glaucidium albertinum","Strigidae"
8653,"Collared Owlet","Taenioptynx brodiei","Strigidae"
8656,"Sunda Owlet","Taenioptynx sylvaticus","Strigidae"
8659,"Elf Owl","Micrathene whitneyi","Strigidae"
8664,"Long-whiskered Owlet","Xenoglaux loweryi","Strigidae"
8665,"Spotted Owlet","Athene brama","Strigidae"
8670,"Little Owl","Athene noctua","Strigidae"
8686,"Forest Owlet","Athene blewitti","Strigidae"
8687,"White-browed Owl","Athene superciliaris","Strigidae"
8688,"Burrowing Owl","Athene cunicularia","Strigidae"
8712,"Mottled Owl","Ciccaba virgata","Strigidae"
8722,"Black-and-white Owl","Ciccaba nigrolineata","Strigidae"
8723,"Black-banded Owl","Ciccaba huhula","Strigidae"
8727,"Rufous-banded Owl","Ciccaba albitarsis","Strigidae"
8729,"Spotted Wood-Owl","Strix seloputo","Strigidae"
8733,"Mottled Wood-Owl","Strix ocellata","Strigidae"
8737,"Brown Wood-Owl","Strix leptogrammica","Strigidae"
8754,"Tawny Owl","Strix aluco","Strigidae"
8762,"Maghreb Owl","Strix mauritanica","Strigidae"
8763,"Himalayan Owl","Strix nivicolum","Strigidae"
8767,"Desert Owl","Strix hadorami","Strigidae"
8768,"Omani Owl","Strix butleri","Strigidae"
8769,"Spotted Owl","Strix occidentalis","Strigidae"
8773,"Barred Owl","Strix varia","Strigidae"
8779,"Cinereous Owl","Strix sartorii","Strigidae"
8780,"Fulvous Owl","Strix fulvescens","Strigidae"
8781,"Rusty-barred Owl","Strix hylophila","Strigidae"
8782,"Rufous-legged Owl","Strix rufipes","Strigidae"
8785,"Chaco Owl","Strix chacoensis","Strigidae"
8786,"Ural Owl","Strix uralensis","Strigidae"
8795,"Pere David's Owl","Strix davidi","Strigidae"
8796,"Great Gray Owl","Strix nebulosa","Strigidae"
8799,"African Wood-Owl","Strix woodfordii","Strigidae"
8805,"Jamaican Owl","Asio grammicus","Strigidae"
8806,"Long-eared Owl","Asio otus","Strigidae"
8813,"Abyssinian Owl","Asio abyssinicus","Strigidae"
8816,"Madagascar Owl","Asio madagascariensis","Strigidae"
8817,"Striped Owl","Asio clamator","Strigidae"
8822,"Stygian Owl","Asio stygius","Strigidae"
8829,"Short-eared Owl","Asio flammeus","Strigidae"
8843,"Marsh Owl","Asio capensis","Strigidae"
8847,"Fearful Owl","Asio solomonensis","Strigidae"
8849,"Boreal Owl","Aegolius funereus","Strigidae"
8857,"Northern Saw-whet Owl","Aegolius acadicus","Strigidae"
8860,"Bermuda Saw-whet Owl","Aegolius gradyi","Strigidae"
8861,"Unspotted Saw-whet Owl","Aegolius ridgwayi","Strigidae"
8866,"Buff-fronted Owl","Aegolius harrisii","Strigidae"
8870,"Rufous Owl","Ninox rufa","Strigidae"
8875,"Powerful Owl","Ninox strenua","Strigidae"
8876,"Barking Owl","Ninox connivens","Strigidae"
8881,"Sumba Boobook","Ninox rudolfi","Strigidae"
8882,"Andaman Boobook","Ninox affinis","Strigidae"
8883,"Southern Boobook","Ninox boobook","Strigidae"
8892,"Rote Boobook","Ninox rotiensis","Strigidae"
8893,"Timor Boobook","Ninox fusca","Strigidae"
8894,"Alor Boobook","Ninox plesseni","Strigidae"
8895,"Morepork","Ninox novaeseelandiae","Strigidae"
8902,"Least Boobook","Ninox sumbaensis","Strigidae"
8903,"Brown Boobook","Ninox scutulata","Strigidae"
8913,"Hume's Boobook","Ninox obscura","Strigidae"
8914,"Northern Boobook","Ninox japonica","Strigidae"
8918,"Chocolate Boobook","Ninox randi","Strigidae"
8919,"Luzon Boobook","Ninox philippensis","Strigidae"
8923,"Mindanao Boobook","Ninox spilocephala","Strigidae"
8924,"Mindoro Boobook","Ninox mindorensis","Strigidae"
8925,"Romblon Boobook","Ninox spilonotus","Strigidae"
8928,"Cebu Boobook","Ninox rumseyi","Strigidae"
8929,"Camiguin Boobook","Ninox leventisi","Strigidae"
8930,"Sulu Boobook","Ninox reyi","Strigidae"
8931,"Ochre-bellied Boobook","Ninox ochracea","Strigidae"
8932,"Togian Boobook","Ninox burhani","Strigidae"
8933,"Cinnabar Boobook","Ninox ios","Strigidae"
8935,"Halmahera Boobook","Ninox hypogramma","Strigidae"
8936,"Tanimbar Boobook","Ninox forbesi","Strigidae"
8937,"Seram Boobook","Ninox squamipila","Strigidae"
8938,"Buru Boobook","Ninox hantu","Strigidae"
8939,"Christmas Island Boobook","Ninox natalis","Strigidae"
8940,"Papuan Boobook","Ninox theomacha","Strigidae"
8945,"Manus Boobook","Ninox meeki","Strigidae"
8946,"Speckled Boobook","Ninox punctulata","Strigidae"
8947,"Bismarck Boobook","Ninox variegata","Strigidae"
8950,"New Britain Boobook","Ninox odiosa","Strigidae"
8951,"Solomons Boobook","Ninox jacquinoti","Strigidae"
8961,"Papuan Owl","Uroglaux dimorpha","Strigidae"
8962,"Laughing Owl","Sceloglaux albifacies","Strigidae"
8964,"Speckled Mousebird","Colius striatus","Coliidae"
8982,"White-headed Mousebird","Colius leucocephalus","Coliidae"
8985,"Red-backed Mousebird","Colius castanotus","Coliidae"
8986,"White-backed Mousebird","Colius colius","Coliidae"
8987,"Blue-naped Mousebird","Urocolius macrourus","Coliidae"
8994,"Red-faced Mousebird","Urocolius indicus","Coliidae"
9001,"Cuckoo-roller","Leptosomus discolor","Leptosomidae"
9005,"Eared Quetzal","Euptilotis neoxenus","Trogonidae"
9006,"Pavonine Quetzal","Pharomachrus pavoninus","Trogonidae"
9007,"Golden-headed Quetzal","Pharomachrus auriceps","Trogonidae"
9010,"Resplendent Quetzal","Pharomachrus mocinno","Trogonidae"
9013,"White-tipped Quetzal","Pharomachrus fulgidus","Trogonidae"
9016,"Crested Quetzal","Pharomachrus antisianus","Trogonidae"
9018,"Cuban Trogon","Priotelus temnurus","Trogonidae"
9021,"Hispaniolan Trogon","Priotelus roseigaster","Trogonidae"
9022,"Lattice-tailed Trogon","Trogon clathratus","Trogonidae"
9023,"Slaty-tailed Trogon","Trogon massena","Trogonidae"
